hevsengîya doza jîngehê û doza geşkirina civakî, pêwîstî bi sîyaseteka aqilaneya Ewropayî heye.
Kurdistan	PROPN		
ê	DET		
jî	ADV		
kir	VERB		
,	PUNCT		
ku	SCONJ		
alîkarî	NOUN		
ya	IZAFE		
rêvebirî	NOUN		
ya	IZAFE		
Kerkûk	PROPN		
ê	DET		
bike	VERB		
.	PUNCT		
	
Fu`ad Huseyn got: erkê paraztina ewledarîya Kerkûkê di destên polîsan û hêzên asayişa Kerkûkê de ye.
	
Fu`ad	PROPN		
Huseyn	PROPN		
got	VERB		
:	PUNCT		
erk	NOUN		
ê	IZAFE		
paraztin	NOUN		
a	IZAFE		
ewledarî	NOUN		
ya	IZAFE		
Kerkûk	PROPN		
ê	DET		
di	ADP		
dest	NOUN		
ên	IZAFE		
polîs	NOUN		
an	DET		
û	CCONJ		
hêz	NOUN		
ên	IZAFE		
asayiş	NOUN		
a	IZAFE		
Kerkûk	PROPN		
ê	DET		
de	ADP		
ye	VERB		
.	PUNCT		
	
gelek caran berpirsên hêzên firehnijad bi xwe jî, pesnê serkevtina polîsan û hêzên asayişa Kerkûkê da ne.
	
gelek	ADJ		
car	NOUN		
an	DET		
berpirs	NOUN		
ên	IZAFE		
hêz	NOUN		
ên	IZAFE		
firehnijad	ADJ		
bi	ADP		
xwe	PRON		
jî	ADJ		
,	PUNCT		
pesn	NOUN		
ê	IZAFE		
serkevtin	NOUN		
a	IZAFE		
polîs	NOUN		
an	DET		
û	CCONJ		
hêz	NOUN		
ên	IZAFE		
asayiş	NOUN		
a	IZAFE		
Kerkûk	PROPN		
ê	DET		
da	ADP		
ne	VERB		
.	PUNCT		
	
Jelewî got: pirsa kurd pirseka aloz e û kurd bi ser welatên deverê de hatine dabeşkirin.
	
Jelewî	PROPN		
got	VERB		
:	PUNCT		
pirs	NOUN		
a	IZAFE		
kurd	NOUN		
pirs	NOUN		
ek	DET		
a	IZAFE		
aloz	ADJ		
e	VERB		
û	CCONJ		
kurd	NOUN		
bi ser	ADP		
welat	NOUN		
ên	IZAFE		
dever	NOUN		
ê	DET		
de	ADP		
hatine	AUX		
dabeşkirin	VERB		
.	PUNCT		
	
kurd bêtirî sih (30) millîyonan in û heta niha dewleteka wan a neteweyî nîne.
	
kurd	NOUN		
bêtirî	ADV		
sih	NUM		
(	PUNCT		
30	NUM		
)	PUNCT		
millîyon	NOUN		
an	DET		
in	VERB		
û	CCONJ		
heta	ADP		
niha	ADV		
dewlet	NOUN		
ek	DET		
a	IZAFE		
wan	PRON		
a	IZAFE		
neteweyî	ADJ		
nîne	VERB		
.	PUNCT		
	
bi evî awayî jî, ew mezintirîn neteweya niha ya bê dewlet in.
	
bi	ADP		
evî	PRON		
awa	NOUN		
yî	DET		
jî	ADV		
,	PUNCT		
ew	PRON		
mezintirîn	ADJ		
netewe	NOUN		
ya	IZAFE		
niha	ADV		
ya	IZAFE		
bê	ADP		
dewlet	NOUN		
in	VERB		
.	PUNCT		
	
ji alîyekî din ve, dê evroj fraksîyona Îtilafa yekgirtû kombûnekê ji bo gengeşekirina diristkirina Îtilafeka nû saz bike.
	
ji	ADP		
alî	NOUN		
yek	DET		
î	IZAFE		
din	ADJ		
ve	ADP		
,	PUNCT		
dê	PART		
evroj	ADV		
fraksîyon	NOUN		
a	IZAFE		
Îtilaf	NOUN		
a	IZAFE		
yekgirtû	ADJ		
kombûn	NOUN		
ekê	DET		
ji	ADP		
bo	ADP		
gengeşekirin	NOUN		
a	IZAFE		
diristkirin	NOUN		
a	IZAFE		
Îtilaf	NOUN		
ek	DET		
a	IZAFE		
nû	ADJ		
saz bike	VERB		
.	PUNCT		
	
termê wî bi dêrendazekî berfereh de li goristana bajarê Amêdîyê hate veşartin.
	
term	NOUN		
ê	IZAFE		
wî	PRON		
bi	ADP		
dêrendaz	NOUN		
ek	DET		
î	IZAFE		
berfereh	ADJ		
de	ADP		
li	ADP		
goristan	NOUN		
a	IZAFE		
bajar	NOUN		
ê	IZAFE		
Amêdî	PROPN		
yê	DET		
hate	AUX		
veşartin	VERB		
.	PUNCT		
	
evroj bi xwe jî, dema dawîya dengdanê bû.
	
evroj	ADV		
bi	ADP		
xwe	PRON		
jî	ADV		
,	PUNCT		
dem	NOUN		
a	IZAFE		
dawî	NOUN		
ya	IZAFE		
dengdan	NOUN		
ê	DET		
bû	VERB		
.	PUNCT		
	
gerek bû evroj dengdan bihata kirin û ev qanûn bihata pesendkirin.
	
gerek	ADJ		
bû	VERB		
evroj	ADV		
dengdan	NOUN		
bihata	AUX		
kirin	VERB		
û	CCONJ		
ev	PRON		
qanûn	NOUN		
bihata	AUX		
pesendkirin	VERB		
.	PUNCT		
	
herweha, hat daxwazkirin ku hevwelatîyên kampa Mexmûr jî vegerin malên xwe û êdî ew kampa han li Iraqê nemîne.
	
herweha	ADV		
,	PUNCT		
hat	AUX		
daxwazkirin	VERB		
ku	SCONJ		
hevwelatî	NOUN		
yên	IZAFE		
kampa	NOUN		
Mexmûr	PROPN		
jî	ADV		
vegerin	VERB		
mal	NOUN		
ên	IZAFE		
xwe	PRON		
û	CCONJ		
êdî	ADV		
ew	PRON		
kamp	NOUN		
a	IZAFE		
han	PART		
li	ADP		
Iraq	PROPN		
ê	DET		
nemîne	VERB		
.	PUNCT		
	
Kampa Mexmûr jî, li başûrê bajêrê Hewlêrê ye.
	
Kamp	NOUN		
a	IZAFE		
Mexmûr	PROPN		
jî	ADV		
,	PUNCT		
li	ADP		
başûr	NOUN		
ê	IZAFE		
bajêr	NOUN		
ê	IZAFE		
Hewlêr	PROPN		
ê	DET		
ye	VERB		
.	PUNCT		
	
herweha dê Barak Obama serdana bajêrê Şangehay ya Çînê jî bike.
	
herweha	ADV		
dê	PART		
Barak	PROPN		
Obama	PROPN		
serdan	NOUN		
a	IZAFE		
bajêr	NOUN		
ê	IZAFE		
Şangehay	PROPN		
ya	IZAFE		
Çînê	PROPN		
jî	ADV		
bike	VERB		
.	PUNCT		
	
biryar e serokê wezîrên Urdun Nadr Zehebî kombûnekê bi serokê wezîrên Turkîye Receb Teyyib Erdogan re saz bike.
	
biryar	NOUN		
e	VERB		
serok	NOUN		
ê	IZAFE		
wezîr	NOUN		
ên	IZAFE		
Urdun	PROPN		
Nadr	PROPN		
Zehebî	PROPN		
kombûn	NOUN		
ekê	DET		
bi	ADP		
serok	NOUN		
ê	DET		
wezîr	NOUN		
ên	IZAFE		
Turkîye	PROPN		
Receb	PROPN		
Teyyib	PROPN		
Erdogan	PROPN		
re	ADP		
saz bike	VERB		
.	PUNCT		
	
endamê encûmena nûnerên Iraqê Izeddîn Dewle jî ragihand, ku dirêjkirina maweyê karê encûmena nûnerên Iraqê li dijî destûrê ye.
	
endam	NOUN		
ê	IZAFE		
encûmen	NOUN		
a	IZAFE		
nûner	NOUN		
ên	IZAFE		
Iraq	PROPN		
ê	DET		
Izeddîn	PROPN		
Dewle	PROPN		
jî	ADV		
ragihand	VERB		
,	PUNCT		
ku	SCONJ		
dirêjkirin	NOUN		
a	IZAFE		
mawe	NOUN		
yê	IZAFE		
kar	NOUN		
ê	IZAFE		
encûmen	NOUN		
a	IZAFE		
nûner	NOUN		
ên	IZAFE		
Iraq	PROPN		
ê	DET		
li dijî	ADP		
destûr	NOUN		
ê	DET		
ye	VERB		
.	PUNCT		
	
wezîrê derveyê Misirê jî ragihand,ku evaya pêngaveka giring e ji bo li pêşxistina peywendîyên navbera herdu welatên erebî.
	
wezîr	NOUN		
ê	IZAFE		
derve	ADJ		
yê	IZAFE		
Misir	PROPN		
ê	DET		
jî	ADV		
ragihand	VERB		
,	PUNCT		
ku	SCONJ		
eva	PRON		
ya	IZAFE		
pêngav	NOUN		
ek	DET		
a	IZAFE		
giring	ADJ		
e	VERB		
ji	ADP		
bo	ADP		
li pêşxistin	NOUN		
a	IZAFE		
peywendî	NOUN		
yên	IZAFE		
navber	NOUN		
a	IZAFE		
herdu	ADJ		
welat	NOUN		
ên	IZAFE		
erebî	ADJ		
.	PUNCT		
	
di evê kombûnê de, behsa guherînên evê dawîyê, pêşhatên sîyasî, qanûna hilbijartinan û pêwîstîya pesendkirina wê hat kirin.
	
di	ADP		
evê	PRON		
kombûn	NOUN		
ê	DET		
de	ADP		
,	PUNCT		
behs	NOUN		
a	IZAFE		
guherîn	NOUN		
ên	IZAFE		
evê	PRON		
dawî	ADJ		
yê	DET		
,	PUNCT		
pêşhat	NOUN		
ên	IZAFE		
sîyasî	ADJ		
,	PUNCT		
qanûn	NOUN		
a	IZAFE		
hilbijartin	NOUN		
an	DET		
û	CCONJ		
pêwîstî	NOUN		
ya	IZAFE		
pesendkirin	NOUN		
a	IZAFE		
wê	PRON		
hat	AUX		
kirin	VERB		
.	PUNCT		
	
di evê dîdarê de, behsa pêwîstîya karê hevbeş û li pêşxistina peywendîyên dîrokîyên xurtên navbera herdu alîyan jî hat kirin.
	
di	ADP		
evê	PRON		
dîdar	NOUN		
ê	DET		
de	ADP		
,	PUNCT		
behs	NOUN		
a	IZAFE		
pêwîstî	NOUN		
ya	IZAFE		
kar	NOUN		
ê	IZAFE		
hevbeş	ADJ		
û	CCONJ		
li pêşxistin	NOUN		
a	IZAFE		
peywendî	NOUN		
yên	IZAFE		
dîrokî	ADJ		
yên	IZAFE		
xurt	ADJ		
ên	IZAFE		
navber	NOUN		
a	IZAFE		
herdu	ADJ		
alî	NOUN		
yan	DET		
jî	ADV		
hat	AUX		
kirin	VERB		
.	PUNCT		
	
biryar e roja 12 evê mehê jî serokê Fransa Nikola Sarkozî li koşka Elîze pêşwazîya serokê Sûrîya Beşar Esed bike.
	
biryar	NOUN		
e	VERB		
roj	NOUN		
a	IZAFE		
12	NUM		
evê	PRON		
meh	NOUN		
ê	DET		
jî	ADV		
serok	NOUN		
ê	IZAFE		
Fransa	PROPN		
Nikola	PROPN		
Sarkozî	PROPN		
li	ADP		
koşk	NOUN		
a	IZAFE		
Elîze	PROPN		
pêşwazî	NOUN		
ya	IZAFE		
serok	NOUN		
ê	IZAFE		
Sûrîya	PROPN		
Beşar	PROPN		
Esed	PROPN		
bike	VERB		
.	PUNCT		
	
hêjayî gotinê ye, ku Fransa dixwaze ku roleka actîv di prosesa aştîya Rojhilata Navîn de bibîne.
	
hêjayî	NOUN		
gotin	NOUN		
ê	DET		
ye	VERB		
,	PUNCT		
ku	SCONJ		
Fransa	PROPN		
dixwaze	VERB		
ku	SCONJ		
rol	NOUN		
ek	DET		
a	IZAFE		
actîv	ADJ		
di	ADP		
proses	NOUN		
a	IZAFE		
aştî	NOUN		
ya	IZAFE		
Rojhilata Navîn	PROPN		
de	ADP		
bibîne	VERB		
.	PUNCT		
	
dergehên me bi xwe vekirî ne û kengî Si`ûdîye bixwaze, ew dikare peywendîyên xwe bi me re xurt bike.
	
dergeh	NOUN		
ên	IZAFE		
me	PROPN		
bi	ADP		
xwe	PRON		
vekirî	ADJ		
ne	VERB		
û	CCONJ		
kengî	ADV		
Si`ûdîye	PROPN		
bixwaze	VERB		
,	PUNCT		
ew	PRON		
dikare	VERB		
peywendî	NOUN		
yên	IZAFE		
xwe	PRON		
bi	ADP		
me	PRON		
re	ADP		
xurt	ADJ		
bike	VERB		
.	PUNCT		
	
wezîrê navxweyîyê Kerîm Sincarî jî got, ku ew gelekî spasîya hukûmeta Başûr dikin.
	
wezîr	NOUN		
ê	IZAFE		
navxweyî	ADJ		
yê	DET		
Kerîm	PROPN		
Sincarî	PROPN		
jî	ADV		
got	VERB		
,	PUNCT		
ku	SCONJ		
ew	PRON		
gelekî	ADV		
spasî	NOUN		
ya	IZAFE		
hukûmet	NOUN		
a	IZAFE		
Başûr	PROPN		
dikin	VERB		
.	PUNCT		
	
gerek berpirsên evê dewletê hilwestê xwe jî dîyar bikin û bi aşkirayî çareyekê pêşkêş bikin.
	
gerek	ADJ		
berpirs	NOUN		
ên	IZAFE		
evê	PRON		
dewlet	NOUN		
ê	DET		
hilwest	NOUN		
a	IZAFE		
xwe	PRON		
jî	ADV		
dîyar bikin	VERB		
û	CCONJ		
bi aşkirayî	ADV		
çare	NOUN		
yek	DET		
ê	DET		
pêşkêş bikin	VERB		
.	PUNCT		
	
hîngê dê çareserkirina evê pirsê jî gelekî girçin (zehmet) bibe.
	
hîngê	ADV		
dê	PART		
çareserkirin	NOUN		
a	IZAFE		
evê	PRON		
pirs	NOUN		
ê	DET		
jî	ADV		
gelekî	ADV		
girçin	ADJ		
(	PUNCT		
zehmet	ADJ		
)	PUNCT		
bibe	VERB		
.	PUNCT		
	
bi evî awayî jî, dê encamdana hilbijartinan li paş bikeve.
	
bi	ADP		
evî	PRON		
awa	NOUN		
yî	DET		
jî	ADV		
,	PUNCT		
dê	PART		
encamdan	NOUN		
a	IZAFE		
hilbijartin	NOUN		
an	DET		
li paş	ADP		
bikeve	VERB		
.	PUNCT		
	
Tahir Hewramî ragihand, ku ev kesê han, berî deh rojan li bajêrê Silêmanîyê bi evê nexweşîyê mirîye.
	
Tahir	PROPN		
Hewramî	PROPN		
ragihand	VERB		
,	PUNCT		
ku	SCONJ		
ev	PRON		
kes	NOUN		
ê	IZAFE		
han	PART		
,	PUNCT		
berî	ADP		
deh	NUM		
roj	NOUN		
an	DET		
li	ADP		
bajêr	NOUN		
ê	IZAFE		
Silêmanî	PROPN		
yê	DET		
bi	ADP		
evê	PRON		
nexweşî	NOUN		
yê	DET		
mirîye	VERB		
.	PUNCT		
	
weha jî got, ku bila hemû kes xwe ji cihên aporeyî (bi qerebalix) dûr bikin.
	
weha	ADV		
jî	ADV		
got	VERB		
,	PUNCT		
ku	SCONJ		
bila	VERB		
hemû kes	PRON		
xwe	PRON		
ji	ADP		
cih	NOUN		
ên	IZAFE		
aporeyî	NOUN		
(	PUNCT		
bi	ADP		
qerebalix	NOUN		
)	PUNCT		
dûr bikin	VERB		
.	PUNCT		
	
ji evî alîyê ve jî serokê herêma Kurdistanê amadeyîya herêma Kurdistanê ji bo her hêsankarîyekê da nîandan.
	
ji	ADP		
evî	PRON		
alî	NOUN		
yê	DET		
ve	ADP		
jî	ADV		
serok	NOUN		
ê	IZAFE		
herêm	NOUN		
a	IZAFE		
Kurdistan	PROPN		
ê	IZAFE		
amadeyî	NOUN		
ya	IZAFE		
herêm	NOUN		
a	IZAFE		
Kurdistan	PROPN		
ê	IZAFE		
ji	ADP		
bo	ADP		
her	PRON		
hêsankarî	NOUN		
yekê	DET		
da	AUX		
nîandan	VERB		
.	PUNCT		
	
ev bûyera han doh bi şevê di demjimar 10:30 de û li nêzîkî lîzgeha kornîşa taxa Rehîmawa çê bû.
	
ev	PRON		
bûyer	NOUN		
a	IZAFE		
han	PART		
doh	NUM		
bi	ADP		
şev	NOUN		
ê	DET		
di	ADP		
demjimar	NOUN		
10:30	NUM		
de	ADP		
û	CCONJ		
li nêzîkî	ADP		
lîzgeh	NOUN		
a	IZAFE		
kornîş	NOUN		
a	IZAFE		
tax	NOUN		
a	IZAFE		
Rehîmawa	PROPN		
çê bû	VERB		
.	PUNCT		
	
herweha, zîyanên gîyanî (rûhî) jî heta niha bi temamî nehatine zanîn.
	
herweha	ADV		
,	PUNCT		
zîyan	NOUN		
ên	IZAFE		
gîyanî	ADJ		
(	PUNCT		
rûhî	ADJ		
)	PUNCT		
jî	ADV		
heta	ADP		
niha	ADV		
bi temamî	ADV		
nehatine	AUX		
zanîn	VERB		
.	PUNCT		
	
deh rêvebirên wezaretan jî di evê xolê de rahînanê dibînin.
	
deh	NUM		
rêvebir	NOUN		
ên	IZAFE		
wezaret	NOUN		
an	DET		
jî	ADV		
di	ADP		
evê	PRON		
xol	NOUN		
ê	DET		
de	ADP		
rahînan	NOUN		
ê	DET		
dibînin	VERB		
.	PUNCT		
	
pêdivêyî nîşandanê ye, ku ev cara yekem e xoleka weha ji karmendên hukûmeta herêma Kurdistanê re dihê vekirin.
	
pêdivêyî	NOUN		
nîşandan	NOUN		
ê	DET		
ye	VERB		
,	PUNCT		
ku	SCONJ		
ev	PRON		
car	NOUN		
a	IZAFE		
yekem	ADJ		
e	VERB		
xol	NOUN		
ek	DET		
a	IZAFE		
weha	ADV		
ji	ADP		
karmend	NOUN		
ên	IZAFE		
hukûmet	NOUN		
a	IZAFE		
herêm	NOUN		
a	IZAFE		
Kurdistan	PROPN		
ê	DET		
re	ADP		
dihê	AUX		
vekirin	VERB		
.	PUNCT		
	
weha jî hat ragihandin, ku gelek hêzên taybetî hatine belavkirin, da ku rê li xwepêşanderan bihê girtin.
	
weha	ADV		
jî	ADV		
hat	AUX		
ragihandin	VERB		
,	PUNCT		
ku	SCONJ		
gelek	ADJ		
hêz	NOUN		
ên	IZAFE		
taybetî	ADJ		
hatine	AUX		
belavkirin	VERB		
,	PUNCT		
da ku	ADP		
rê	NOUN		
li	ADP		
xwepêşander	NOUN		
an	DET		
bihê	AUX		
girtin	VERB		
.	PUNCT		
	
serokê herêma Kurdistanê di evan gotaran de, rewşa herêma Kurdistanê ji xelkê û rêvebirên evan deveran re şirove dike.
	
serok	NOUN		
ê	IZAFE		
herêm	NOUN		
a	IZAFE		
Kurdistan	PROPN		
ê	IZAFE		
di	ADP		
evan	PRON		
gotar	NOUN		
an	DET		
de	ADP		
,	PUNCT		
rewş	NOUN		
a	IZAFE		
herêm	NOUN		
a	IZAFE		
Kurdistan	PROPN		
ê	DET		
ji	ADP		
xelk	NOUN		
ê	DET		
û	CCONJ		
rêvebir	NOUN		
ên	IZAFE		
evan	PRON		
dever	NOUN		
an	DET		
re	ADP		
şirove dike	VERB		
.	PUNCT		
	
pêşangeha duyem jî, dê li astana Las Vegas be û dê tiştên avakirinê lê bihên pêşandan.
	
pêşangeh	NOUN		
a	IZAFE		
duyem	ADJ		
jî	ADV		
,	PUNCT		
dê	PART		
li	ADP		
astan	NOUN		
a	IZAFE		
Las Vegas	PROPN		
be	VERB		
û	CCONJ		
dê	PART		
tişt	NOUN		
ên	IZAFE		
avakirin	NOUN		
ê	DET		
lê	ADP		
bihên	AUX		
pêşandan	VERB		
.	PUNCT		
	
ev geştevanên han jî ne tenê ereb in, belê ji welatên dinên ne erebên islamê jî ne.
	
ev	PRON		
geştevan	NOUN		
ên	IZAFE		
han	PART		
jî	ADV		
ne	PART		
tenê	ADV		
ereb	ADJ		
in	VERB		
,	PUNCT		
belê	ADV		
ji	ADP		
welat	NOUN		
ên	IZAFE		
din	ADJ		
ên	IZAFE		
ne	PART		
ereb	ADJ		
ên	IZAFE		
islam	ADJ		
ê	DET		
jî	ADV		
ne	VERB		
.	PUNCT		
	
hemû di roja Aşûra de dihên li Kerbela kom dibin.
	
hemû	ADJ		
di	ADP		
roj	NOUN		
a	IZAFE		
Aşûra	PROPN		
de	ADP		
dihên	AUX		
li	ADP		
Kerbela	PROPN		
kom dibin	VERB		
.	PUNCT		
	
Ehmed Ebdulhuseyn got: geştevanên evê salê jî bêtir ji Behreynê, Si`ûdîye, Kuweytê, Îranê, Pakistanê û Hindistanê ne.
	
Ehmed	PROPN		
Ebdulhuseyn	PROPN		
got	VERB		
:	PUNCT		
geştevan	NOUN		
ên	IZAFE		
evê	PRON		
sal	NOUN		
ê	DET		
jî	ADV		
bêtir	ADJ		
ji	ADP		
Behreyn	PROPN		
ê	DET		
,	PUNCT		
Si`ûdîye	PROPN		
,	PUNCT		
Kuweyt	PROPN		
ê	DET		
,	PUNCT		
Îran	PROPN		
ê	DET		
,	PUNCT		
Pakistan	PROPN		
ê	DET		
û	CCONJ		
Hindistan	PROPN		
ê	DET		
ne	VERB		
.	PUNCT		
	
herweha, hinek kes ji Ewropa û Amerîka jî hatine.
	
herweha	ADV		
,	PUNCT		
hin	ADV		
ek	DET		
kes	PRON		
ji	ADP		
Ewropa	PROPN		
û	CCONJ		
Amerîka	PROPN		
jî	ADV		
hatine	VERB		
.	PUNCT		
	
şêx Mustefa got: gerek ev şandeya han di roja 24/01/2010 de bi evê serdanê rabibe.
	
şêx	NOUN		
Mustefa	PROPN		
got	VERB		
:	PUNCT		
gerek	ADJ		
ev	PRON		
şande	NOUN		
ya	IZAFE		
han	PART		
di	ADP		
roj	NOUN		
a	IZAFE		
24/01/2010	NUM		
de	ADP		
bi	ADP		
evê	PRON		
serdan	NOUN		
ê	DET		
rabibe	VERB		
.	PUNCT		
	
ji bilî evê çendê, bêtirî deh (10) kesan jî birîndar bûn û du ji birîndaran endamên encûmena qezayê ne.
	
ji bilî	ADP		
evê	PRON		
çend	NOUN		
ê	DET		
,	PUNCT		
bêtirî	ADV		
deh	NUM		
(	PUNCT		
10	NUM		
)	PUNCT		
kes	PRON		
an	DET		
jî	ADV		
birîndar	NOUN		
bûn	VERB		
û	CCONJ		
du	NUM		
ji	ADP		
birîndar	NOUN		
an	DET		
endam	NOUN		
ên	IZAFE		
encûmen	NOUN		
a	IZAFE		
qeza	NOUN		
yê	DET		
ne	VERB		
.	PUNCT		
	
bajêrê Tele`fer jî girêdayî parêzgeha Mûsilê ye.
	
bajêr	NOUN		
ê	IZAFE		
Tele`fer	PROPN		
jî	ADV		
girêdayî	ADJ		
parêzgeh	NOUN		
a	IZAFE		
Mûsil	PROPN		
ê	DET		
ye	VERB		
.	PUNCT		
	
Berhem Ehmed Salih dest pê kir.
	
Berhem	PROPN		
Ehmed	PROPN		
Salih	PROPN		
dest pê kir	VERB		
.	PUNCT		
	
piştî ku gihişt bajêrê Hewlêrê, wezîrê navxweyîya Turkîye Beşîr Atalay kombûnek bi serokê hukûmeta herêma Kurdistanê Dr. Berhem Ehmed Salih re saz kir.
	
piştî ku	ADP		
gihişt	VERB		
bajêr	NOUN		
ê	IZAFE		
Hewlêr	PROPN		
ê	DET		
,	PUNCT		
wezîr	NOUN		
ê	IZAFE		
navxweyî	ADJ		
ya	IZAFE		
Turkîye	PROPN		
Beşîr	PROPN		
Atalay	PROPN		
kombûn	NOUN		
ek	DET		
bi	ADP		
serok	NOUN		
ê	IZAFE		
hukûmet	NOUN		
a	IZAFE		
herêm	NOUN		
a	IZAFE		
Kurdistan	PROPN		
ê	DET		
Dr.	NOUN		
Berhem	PROPN		
Ehmed	PROPN		
Salih	PROPN		
re	ADP		
saz kir	VERB		
.	PUNCT		
	
bêjedarê hukûmeta herêma Kurdistanê Kawe Mehmûd ragihand, ku dê wezîrê navxweyîya Turkîye kombûnekê bi serokê herêma Kurdistanê jî re saz bike.
	
bêjedar	NOUN		
ê	IZAFE		
hukûmet	NOUN		
a	IZAFE		
herêm	NOUN		
a	IZAFE		
Kurdistan	PROPN		
ê	DET		
Kawe	PROPN		
Mehmûd	PROPN		
ragihand	VERB		
,	PUNCT		
ku	SCONJ		
dê	PART		
wezîr	NOUN		
ê	IZAFE		
navxweyî	ADJ		
ya	IZAFE		
Turkîye	PROPN		
kombûn	NOUN		
ekê	DET		
bi	ADP		
serok	NOUN		
ê	IZAFE		
herêm	NOUN		
a	IZAFE		
Kurdistan	PROPN		
ê	DET		
jî	ADV		
re	ADP		
saz bike	VERB		
.	PUNCT		
	
gef û hereşebirina ser Îranê tiştekî ne di cih de ye û dûrî aqilan e.
	
gef	NOUN		
û	CCONJ		
hereşebirin	NOUN		
a	IZAFE		
ser	ADP		
Îran	PROPN		
ê	DET		
tişt	NOUN		
ek	DET		
î	IZAFE		
ne	PART		
di cih de	ADV		
ye	VERB		
û	CCONJ		
dûrî	NOUN		
aqilan	NOUN		
e	VERB		
.	PUNCT		
	
